# step, loss_train, loss_test, metrics_test
1.996800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.996900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.997900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.998900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
1.999900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.000900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.001900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.002900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.003900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.004900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.005900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.006900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.007900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.008900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009800000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.009900000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010000000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010100000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010200000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010300000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010400000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010500000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010600000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
2.010700000000000000e+04 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06 7.513353011745493859e-06 1.984877329164191906e-08 1.112868289965263102e-06
